ticker,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income
SIGM,2012,33205000,216613000,-81021000,-101768000
SIGM,2013,34206000,199193000,-8099000,-11049000
SIGM,2014,34693000,188313000,-16708000,-21701000
SIGM,2015,35890000,227250000,7349000,158000
SIGM,2016,37429000,220544000,-11668000,-18315000
SIGM,2017,38527000,65905000,-119818000,-120041000
SIGN,2010,5716443,0,-380542,0
SIGN,2011,6404720,0,-314894,0
SIGN,2012,8202311,0,-431032,0
SIGN,2013,9035008,0,-389905,0
SIGN,2014,10402145,0,-361787,0
SIMU,2011,15540047,8738739,3698118,2714641
SIMU,2012,15763674,9448608,3954655,3027884
SIMU,2013,15996432,10070770,4256780,2886598
SIMU,2014,16173674,11460880,4513297,3025491
SIMU,2015,16864670,18314248,5692929,3842961
SIMU,2016,17028566,19972079,7236392,4950136
SIMU,2017,17239490,24137913,8240267,5787597
SIMU,2018,17328707,29666524,10138942,8934812
SIMU,2019,17492258,33970440,10556476,8583329
SINO,2011,580768,32935823,-1331150,-863337
SINO,2012,580768,33881248,-2933201,-1768075
SINO,2013,940768,17331759,-2166807,-1799755
SINO,2014,944385,11644392,514309,1586353
SINO,2015,1288619,11320628,1071143,717390
SINO,2016,1730321,7310540,-1488929,-1965929
SINO,2017,1782299,11445613,3131460,3624892
SINO,2018,2207469,23064563,1472766,459051
SINO,2019,2883887,41771047,-6091244,-6533844
SIRI,2009,3585864000,2472638000,-346057000,-352038000
SIRI,2010,3693259000,2816992000,47675000,43055000
SIRI,2011,3744606000,3014524000,441195000,426961000
SIRI,2012,4209073000,3402040000,474468000,3472702000
SIRI,2013,6227646000,3799095000,637092000,377215000
SIRI,2014,5788944000,4181095000,830786000,493241000
SIRI,2015,5375707000,4570058000,891964000,509724000
SIRI,2016,4917050000,5017220000,1091660000,745933000
SIRI,2017,4637553000,5425129000,1264209000,647908000
SIRI,2018,4461827000,5770692000,1420574000,1175893000
SITE,2015,14209843,1451600000,29800000,10300000
SITE,2016,30316087,1648200000,51900000,30600000
SITE,2017,39754595,1861700000,72600000,54600000
SITE,2018,40488196,2112300000,75200000,73900000
SIX,2011,110150000,1013174000,3879000,-22660000
SIX,2012,107684000,1070332000,211612000,365935000
SIX,2013,96940000,1109930000,203925000,118552000
SIX,2014,94477000,1175793000,160011000,76022000
SIX,2015,93580000,1263938000,263224000,154690000
SIX,2016,92349000,1319398000,233266000,118302000
SIX,2017,86802000,1359074000,329052000,273816000
SIX,2018,84100000,1463707000,411858000,275996000
SJI,2017,79541000,1243068000,-34135000,-3490000
SJM,2010,118951434,4605289000,730753000,494138000
SJM,2011,118165751,4825700000,717200000,479500000
SJM,2012,113263951,5525800000,701200000,459700000
SJM,2013,108827897,5897700000,817300000,544200000
SJM,2014,103504121,5610600000,849700000,565200000
SJM,2015,103038271,5692700000,523000000,344900000
SJM,2016,118900000,7811200000,977900000,688700000
SJM,2017,115471395,7392300000,878400000,592300000
SJM,2018,113000000,7357100000,861000000,1338600000
SJM,2019,113100000,7838000000,701600000,514400000
SKX,2010,142299000,2006868000,196603000,136148000
SKX,2011,145473000,1606016000,-131047000,-67484000
SKX,2012,148485000,1560321000,10473000,9512000
SKX,2013,151090000,1846361000,82215000,54788000
SKX,2014,151839000,2377561000,191380000,138811000
SKX,2015,152847000,3147323000,333497000,231912000
SKX,2016,154169000,3563311000,359484000,243493000
SKX,2017,155651000,4164160000,384260000,179190000
SKX,2018,155815000,4642068000,431884000,301041000
SKY,2011,8391244,162327000,-26627000,-26627000
SKY,2012,8391244,182846000,-19365000,-19365000
SKY,2013,8391244,177574000,-10513000,-10513000
SKY,2014,8391244,153080000,-7307000,-11864000
SKY,2015,8391244,186985000,-4188000,-10414000
SKY,2016,8391244,211774000,1873000,1678000
SKY,2017,8391244,236504000,5000,5000
SKY,2018,53491000,1360043000,-41303000,-58208000
SLB,2008,1196000000,27163000000,6852000000,5435000000
SLB,2009,1198000000,22702000000,3934000000,3134000000
SLB,2010,1250000000,26672000000,5132000000,4267000000
SLB,2011,1349000000,36579000000,6018000000,4997000000
SLB,2012,1330000000,41731000000,6959000000,5490000000
SLB,2013,1323000000,45266000000,8691000000,6732000000
SLB,2014,1295000000,48580000000,7639000000,5438000000
SLB,2015,1267000000,35475000000,2881000000,2072000000
SLB,2016,1357000000,27810000000,-1905000000,-1687000000
SLB,2017,1388000000,30440000000,-1183000000,-1505000000
SLB,2018,1385000000,32815000000,2624000000,2138000000
SLCA,2011,50000000,295596000,37415000,30253000
SLCA,2012,52592000,441921000,109805000,79154000
SLCA,2013,53035000,545985000,96017000,75256000
SLCA,2014,53719000,876741000,158723000,121540000
SLCA,2015,53344000,642989000,117000,11868000
SLCA,2016,65037000,559625000,-77745000,-41056000
SLCA,2017,81051000,1240851000,136526000,145206000
SLCA,2018,76453000,1577298000,-229953000,-200808000
SLG,2009,69735000,978361000,71188000,57544000
SLG,2010,78101000,1084386000,276607000,300575000
SLG,2011,83762000,1246859000,622477000,647410000
SLG,2012,89319000,1290052000,170833000,196405000
SLG,2013,92269000,1371065000,110696000,135371000
SLG,2014,95774000,1519978000,363729000,518056000
SLG,2015,99345000,1662829000,302910000,284084000
SLG,2016,100185000,1863981000,278911000,249896000
SLG,2017,98571000,1511473000,101069000,101374000
SLG,2018,86753000,1227392000,270856000,247262000
SLM,2008,466642000,7269638000,-34213000,-212626000
SLM,2009,471000000,4758000000,808000000,324000000
SLM,2010,487000000,5754000000,1090000000,530000000
SLM,2011,517000000,5930000000,925000000,633000000
SLM,2012,476118000,491281000,341869000,217620000
SLM,2013,440108000,551200000,416527000,258945000
SLM,2014,423970000,674294000,333752000,194219000
SLM,2015,425574000,831118000,439064000,274284000
SLM,2016,427876000,1077246000,414436000,250327000
SLM,2017,431216000,1437303000,491465000,288934000
SLM,2018,435054000,1935352000,559329000,487476000
SLNM,2011,3086000,4206000,-2656000,-2584000
SLNM,2012,3283000,3477000,-4158000,-4098000
SLNM,2013,5443000,3641000,-4169000,-3936000
SLNM,2014,73923000,6004000,-2186000,-2186000
SLNM,2015,76245000,4946000,-3940000,-3940000
SLNM,2016,76245000,6959000,-1960000,-1960000
SMA,2010,35451000,360830000,21899000,13971000
SMA,2011,35576000,359046000,3990000,2892000
SMA,2012,35987000,410505000,13769000,9127000
SMA,2013,36327000,399992000,-52431000,-35798000
SMCI,2011,38132000,942582000,58073000,40213000
SMCI,2012,40890000,1013874000,45351000,29853000
SMCI,2013,41992000,1162561000,26596000,21279000
SMCI,2014,43599000,1467202000,79594000,54157000
SMCI,2015,46434000,1991155000,145896000,101863000
SMCI,2016,47917000,2215573000,105427000,72021000
SMCI,2017,48383000,2484929000,91288000,66854000
SMCI,2018,49345000,3360492000,88215000,46165000
SMCI,2019,49917000,3500360000,89523000,71918000
SMED,2011,14944000,19395000,-4491000,-2975000
SMED,2012,15109000,21787000,-2498000,-3621000
SMED,2013,15255000,21530000,-2697000,-2712000
SMED,2014,15289000,26570000,989000,956000
SMED,2015,15327000,30902000,1272000,1160000
SMED,2016,15448000,33383000,37000,13000
SMED,2017,15949000,38188000,-1289000,-1293000
SMED,2018,16055000,40141000,-651000,-672000
SMED,2019,16116000,44312000,384000,214000
SMG,2009,65000000,2746400000,208100000,153300000
SMG,2010,66300000,2873000000,331200000,204100000
SMG,2011,64700000,2799700000,222600000,167900000
SMG,2012,61000000,2770500000,179400000,106500000
SMG,2013,61700000,2773700000,251300000,161100000
SMG,2014,61600000,2578300000,225700000,166500000
SMG,2015,61100000,2371100000,205000000,159800000
SMG,2016,61100000,2506200000,383700000,315300000
SMG,2017,59400000,2642100000,314900000,218300000
SMG,2018,56200000,2663400000,115700000,63700000
SMG,2019,55500000,3156000000,581600000,460700000
SMID,2011,4790476,26696727,-487680,-351680
SMID,2012,4826182,24893613,558691,376691
SMID,2013,4839205,27710542,1082502,691502
SMID,2014,4881548,22470837,-1302838,-804838
SMID,2015,4895367,29204239,1601304,1044304
SMID,2016,4934431,40050046,4297200,2835200
SMID,2017,5042000,41717000,3741000,2684000
SMID,2018,5080000,40220000,2259000,1687000
SMIT,2011,2895042,11492859,-203724,-205383
SMIT,2012,2930314,14437022,94544,77421
SMIT,2013,2990910,12452252,-548166,-539882
SMIT,2014,2995910,12134506,-530292,-539624
SMIT,2015,2995910,13069091,-83582,-93669
SMIT,2016,2995910,11685353,-1495187,-1515189
SMIT,2017,2995910,12397643,-1045355,-1073364
SMIT,2018,3422724,13888063,236554,210639
SMIT,2019,4005795,13810161,-1184551,-1210990
SMLP,2011,24409850,103552000,38646000,37951000
SMLP,2012,24409850,174423000,43679000,17614000
SMLP,2013,24409850,323686000,53566000,43584000
SMLP,2014,24409850,387169000,-29802000,-23992000
SMLP,2015,24409850,400557000,-216268000,-192212000
SMLP,2016,24409850,402362000,-7768000,-40918000
SMLP,2017,24409850,488741000,88614000,85687000
SMLP,2018,24409850,506653000,53272000,42183000
SMP,2010,22556858,810910000,40091000,21960000
SMP,2011,22794606,874625000,64448000,62401000
SMP,2012,22812077,948916000,67947000,41353000
SMP,2013,22974690,983704000,84962000,51450000
SMP,2014,22899516,980392000,81753000,43029000
SMP,2015,22811862,971975000,74103000,46018000
SMP,2016,22722517,1058482000,98570000,60430000
SMP,2017,22726491,1116143000,96442000,37976000
SMP,2018,22456480,1092051000,76831000,43003000
SMRT,2011,42780000,1201081000,54998000,56686000
SMRT,2012,43482000,1177951000,32146000,19931000
SMRT,2013,42639000,1232366000,35998000,25027000
SMRT,2014,43053000,1263571000,40568000,25555000
SMRT,2015,43850000,1317677000,44443000,26906000
SMRT,2016,44754000,1359901000,38280000,23711000
SMRT,2017,46342000,1318633000,-36022000,-24324000
SMRT,2018,46706000,1272732000,-6023000,-5998000
SMSI,2010,8551000,130501000,18511000,12346000
SMSI,2011,8904250,57767000,-165535000,-159606000
SMSI,2012,8962250,43329000,-25697000,-25463000
SMSI,2013,9245500,42675000,-27800000,-27953000
SMSI,2014,10162000,36979000,-11750000,-11799000
SMSI,2015,11486000,39507000,-2534000,-2602000
SMSI,2016,11951000,28235000,-15572000,-15343000
SMSI,2017,13489000,22974000,-7207000,-6661000
SMSI,2018,22322000,26285000,-2727000,-2740000
SMTC,2009,60779000,286560000,33971000,957000
SMTC,2010,62339000,454502000,79332000,72572000
SMTC,2011,65099000,480601000,94179000,89087000
SMTC,2012,65809000,578827000,249000,41939000
SMTC,2013,67471000,594977000,-128481000,-164466000
SMTC,2014,67108000,557885000,36495000,27947000
SMTC,2015,65657000,490219000,20379000,11497000
SMTC,2016,65427000,544272000,73060000,54661000
SMTC,2017,66027000,587847000,59871000,36426000
SMTC,2018,65982000,627196000,63098000,63056000
SNA,2009,57700000,2362500000,205300000,134200000
SNA,2010,58000000,2619200000,277400000,186500000
SNA,2011,58200000,2854200000,412900000,276300000
SNA,2012,58200000,2937900000,460200000,306100000
SNA,2013,58200000,3056500000,526200000,350300000
SNA,2014,58100000,3277700000,630900000,421900000
SNA,2015,58100000,3352800000,710500000,478700000
SNA,2016,58100000,3430400000,801400000,546400000
SNA,2017,57400000,3686900000,821900000,557700000
SNA,2018,56300000,3740700000,909900000,679900000
SNAK,2010,17923685,133987442,6476471,4468716
SNAK,2011,18110000,162232000,4325000,2817000
SNAK,2012,18821000,185179000,11681000,7449000
SNAK,2013,19360000,215580000,9978000,6618000
SNAK,2014,19500000,285663000,16329000,10561000
SNAK,2015,19588000,282558000,-32829000,-20783000
SNAK,2016,19644000,269012000,-27555000,-30249000
SNAP,2016,807871000,404482000,-521723000,-514643000
SNAP,2017,1166085000,824949000,-3463408000,-3445066000
SNAP,2018,1300568000,1180446000,-1253364000,-1255911000
SNBR,2010,54005000,605676000,50490000,31568000
SNBR,2011,55081000,743203000,90420000,60478000
SNBR,2012,55516000,934978000,120005000,78094000
SNBR,2013,54866000,960171000,91011000,60081000
SNBR,2014,53452000,1156757000,102108000,67974000
SNBR,2015,51252000,1213699000,75430000,50519000
SNBR,2016,46154000,1311291000,75933000,51417000
SNBR,2017,41212000,1444497000,91038000,65077000
SNBR,2018,35256000,1531575000,86521000,69539000
SNCR,2010,31971000,165969000,9097000,3874000
SNCR,2011,37372000,229084000,18359000,15126000
SNCR,2012,38195000,273692000,42664000,27083000
SNCR,2013,38891000,349047000,34579000,23351000
SNCR,2014,40418000,307301000,-5265000,38895000
SNDK,2009,227435000,3566806000,503801000,415310000
SNDK,2010,232531000,4826807000,1457433000,1300142000
SNDK,2011,239484000,5662145000,1476754000,986990000
SNDK,2012,242076000,5052509000,626916000,417404000
SNDK,2013,234886000,6170003000,1516149000,1042657000
SNDK,2014,222714000,6627701000,1489030000,1007446000
SNDK,2015,205443000,5564872000,529624000,388478000
SNGC,2010,,548000000,267000000,267000000
SNGC,2011,,563000000,260000000,260000000
SNH,2009,121863000,297399000,109764000,109318000
SNH,2010,128092000,340113000,116677000,116376000
SNH,2011,149577000,440031000,126164000,130104000
SNH,2012,169508000,634800000,131983000,135985000
SNH,2013,187271000,761438000,146605000,113772000
SNH,2014,198868000,844887000,156688000,153184000
SNH,2015,232931000,998773000,125474000,123968000
SNH,2016,237345000,1058022000,137521000,137234000
SNH,2017,237420000,1074819000,105594000,101555000
SNH,2018,237511000,1117164000,30502000,24956000
SNHY,2010,25428000,150695000,31643000,21400000
SNHY,2011,25642000,204171000,57586000,37677000
SNHY,2012,25944000,204367000,55853000,37398000
SNHY,2013,26206000,205267000,57172000,37984000
SNHY,2014,26456000,227673000,65742000,43775000
SNHY,2015,26687000,200727000,49230000,33138000
SNHY,2016,26892000,196934000,34901000,23304000
SNHY,2017,27031000,342839000,47544000,31558000
SNHY,2018,31309000,508045000,56395000,46730000
SNI,2009,164921000,1367328000,531192000,299326000
SNI,2010,166800000,1882693000,735661000,410972000
SNI,2011,164657000,2072048000,883100000,411558000
SNI,2012,152180000,2307182000,937763000,681478000
SNI,2013,147326000,2530809000,990651000,505070000
SNI,2014,141297000,2665456000,1027851000,545275000
SNI,2015,129665000,3018227000,1121864000,606828000
SNI,2016,129529000,3401435000,1277778000,673595000
SNI,2017,130217000,3561807000,1311210000,623935000
SNOW,2013,41882000,522838000,-321810000,-297437000
SNOW,2014,43132000,525253000,-188371000,-189417000
SNOW,2015,45099000,587589000,-9001000,-6920000
SNOW,2016,43236000,570912000,44839000,40873000
SNPS,2009,143752000,1360045000,233070000,167681000
SNPS,2010,148013000,1380661000,198658000,237063000
SNPS,2011,146573000,1535643000,219113000,221364000
SNPS,2012,146887000,1756017000,201135000,182402000
SNPS,2013,153319000,1962214000,275666000,247800000
SNPS,2014,155054000,2057472000,272142000,259124000
SNPS,2015,154957000,2242211000,281610000,225934000
SNPS,2016,152017000,2422532000,329548000,266826000
SNPS,2017,150457000,2724880000,383098000,136563000
SNPS,2018,149036000,3121058000,363543000,432518000
SNX,2010,34737000,8614141000,183586000,127948000
SNX,2011,35830000,10409840000,229718000,150331000
SNX,2012,36584000,10285507000,236553000,151376000
SNX,2013,36888000,10845164000,238052000,152237000
SNX,2014,38490000,13839590000,284282000,180034000
SNX,2015,39061000,13338397000,327195000,208525000
SNX,2016,39321000,14061837000,356064000,234946000
SNX,2017,39556000,17045700000,464731000,301173000
SNX,2018,41215000,20053764000,457376000,300597000
SO,2008,771000000,17127000000,2722000000,1742000000
SO,2009,795000000,15743000000,2604000000,1643000000
SO,2010,832000000,17456000000,3066000000,1975000000
SO,2011,857000000,17657000000,3487000000,2203000000
SO,2012,871000000,16537000000,3749000000,2415000000
SO,2013,877000000,17087000000,2559000000,1710000000
SO,2014,897000000,18467000000,3008000000,2031000000
SO,2015,910000000,17489000000,3629000000,2421000000
SO,2016,951000000,19896000000,3480000000,2493000000
SO,2017,1000000000,23031000000,1068000000,880000000
SO,2018,1020000000,23495000000,2749000000,2242000000
SOFO,2010,3617423,20476000,103000,-122000
SOFO,2011,3748840,25222000,-32000,-243000
SOFO,2012,3857161,26090000,397000,157000
SOFO,2013,3932692,27756000,-552000,-792000
SOFO,2014,4174191,35830000,-1712000,-2816000
SOFO,2015,4332576,36459000,-4418000,-4525000
SOFO,2016,4389421,37975000,-3048000,-3317000
SOFO,2017,4436333,36000000,-5118000,-5039000
SOFO,2018,4655520,34544000,-16498000,-12166000
SOFO,2019,5833301,34781000,-3522000,-3612000
SOHO,2010,9447275,77382344,-3037917,-2382944
SOHO,2011,9676846,81172504,-5569788,-4844446
SOHO,2012,9995638,87343220,-4163348,-4167877
SOHO,2013,10156955,89374527,-2977496,-3483969
SOHO,2014,10377125,122939919,-2466232,-584671
SOHO,2015,12541117,138533476,5061620,5356666
SOHO,2016,14896994,152845752,-467485,926716
SOHO,2017,13829100,154266693,1767293,442503
SOHO,2018,13517488,178173121,-138808,109936
SOHU,2009,38294000,515239000,209734000,176435000
SOHU,2010,37870000,612777000,234215000,198184000
SOHU,2011,38216000,852087000,274895000,228343000
SOHU,2012,38038000,1067201000,253363000,177192000
SOHU,2013,38255000,1400274000,217371000,166949000
SOHU,2014,38468000,1673077000,-165169000,-171219000
SOHU,2015,38598000,1937091000,185791000,108855000
SOHU,2016,38706000,1650431000,-93901000,-114973000
SOHU,2017,38858000,1860962000,-196855000,-470003000
SOLY,2017,1700275,0,-7480624,-7480624
SOLY,2018,1877775,0,-9314936,-9314936
SON,2009,100780000,3597331000,214221000,151482000
SON,2010,101599000,4124121000,254454000,201053000
SON,2011,101071000,4498932000,284406000,217517000
SON,2012,101804000,4786129000,287074000,196010000
SON,2013,102577000,4861657000,292709000,209825000
SON,2014,102215000,5016994000,325707000,225916000
SON,2015,101482000,4964369000,327946000,250136000
SON,2016,101093000,4782877000,441277000,286434000
SON,2017,100237000,5036650000,314554000,175345000
SON,2018,100539000,5390938000,378531000,313560000
SONC,2010,61319000,550926000,34808000,21209000
SONC,2011,61781000,545951000,28379000,19225000
SONC,2012,60078000,543730000,57962000,36085000
SONC,2013,56384000,542585000,56299000,36701000
SONC,2014,55164000,552349000,73764000,47916000
SONC,2015,52572000,606089000,91722000,64485000
SONC,2016,48703000,606320000,92504000,64067000
SONC,2017,43306000,477267000,95467000,63663000
SONC,2018,37618000,423590000,73939000,71205000
SONO,2017,56314546,992526000,-16508000,-14217000
SONO,2018,65706215,1137008000,-14548000,-15604000
SONO,2019,103783006,1260823000,-1076000,-4766000
SONS,2016,49385000,252591000,-11416000,-13932000
SONS,2017,58822000,329942000,-53692000,-35252000
SONS,2018,103916000,577905000,-73410000,-76810000
SORL,2010,19304921,199365154,25161981,20368823
SORL,2011,19304921,216788518,20967006,16671819
SORL,2012,19304921,192217399,16268735,12804938
SORL,2013,19304921,208571812,12575089,9362965
SORL,2014,19304921,237654865,18040398,13801030
SORL,2015,19304921,218656886,16559843,13308486
SORL,2016,19304921,278743122,24621323,19219394
SORL,2017,19304921,390522569,31744722,24324221
SORL,2018,19304921,468049906,31266577,12735699
SOTK,2011,14439166,9914312,608445,593945
SOTK,2012,14442908,12052893,1141774,1432293
SOTK,2013,14484200,9542354,57845,132251
SOTK,2014,14541869,10278938,614964,484474
SOTK,2015,14737204,11833730,742452,547729
SOTK,2016,14943018,9634956,76332,95706
SOTK,2017,14968450,11008444,460063,368207
SOTK,2018,15107778,11609599,181434,161587
SPAN,2010,2737790,52355662,6786215,4506215
SPAN,2011,2777820,52578372,5494066,3699066
SPAN,2012,2892956,76146423,7465973,5214973
SPAN,2013,2939684,73833549,7285417,5067417
SPAN,2014,2948992,55857375,3628767,2590767
SPAN,2015,2978107,64314996,5665398,3993398
SPAN,2016,2734862,67627170,6074331,4247331
SPB,2010,36000000,2567011000,-124183000,-190107000
SPB,2011,51092000,3154466000,17124000,-75171000
SPB,2012,51608000,3252435000,108957000,48572000
SPB,2013,52000000,4085600000,-27900000,-55200000
SPB,2014,52600000,4429100000,273500000,214100000
SPB,2015,55600000,4690400000,193300000,148900000
SPB,2016,59300000,5039700000,397600000,357100000
SPB,2017,58600000,5007400000,344600000,295800000
SPCE,2017,193663150,1754000,-138032000,-138187000
SPCE,2018,20080848,,10965012,10965012
SPG,2008,225332593,3783155000,603141000,463636000
SPG,2009,267054946,3775216000,382042000,309407000
SPG,2010,291076008,3957630000,757845000,617038000
SPG,2011,293504064,4306432000,1257495000,1024799000
SPG,2012,303137350,4256157000,1578957000,1434496000
SPG,2013,310255168,4543849000,1406331000,1319641000
SPG,2014,310731032,4870818000,1650250000,1408588000
SPG,2015,310102746,5266103000,2159545000,1827720000
SPG,2016,312690756,5435229000,2164384000,1838896000
SPG,2017,311517345,5538640000,2268246000,1947962000
SPG,2018,309627178,5657919000,2859241000,2440058000
SPGI,2008,315559000,6355055000,1299060000,799491000
SPGI,2009,312000000,5870000000,1182000000,731000000
SPGI,2010,309400000,3639000000,943000000,828000000
SPGI,2011,298100000,3954000000,1000000000,911000000
SPGI,2012,278600000,4270000000,1089000000,437000000
SPGI,2013,274500000,4702000000,1299000000,1376000000
SPGI,2014,271500000,5051000000,54000000,-115000000
SPGI,2015,271600000,5313000000,1815000000,1156000000
SPGI,2016,262800000,5661000000,3188000000,2106000000
SPGI,2017,256300000,6063000000,2461000000,1496000000
SPGI,2018,250900000,6258000000,2681000000,1958000000
SPH,2009,33134000,1143154000,167724000,165238000
SPH,2010,35374000,1136694000,116498000,115316000
SPH,2011,35525000,1190552000,115850000,114966000
SPH,2012,38848000,1063458000,775000,638000
SPH,2013,58378000,1703606000,79405000,78798000
SPH,2014,60481000,1938257000,95276000,94509000
SPH,2015,60650000,1416979000,85052000,84352000
SPH,2016,60956000,1046111000,15028000,14440000
SPH,2017,61224000,1187886000,38454000,37995000
SPH,2018,61557000,1344413000,75928000,76534000
SPH,2019,61992000,1267705000,69489000,68632000
SPLK,2012,20646000,120960000,-10814000,-10992000
SPLK,2013,80246000,198944000,-35968000,-36681000
SPLK,2014,105067000,302623000,-79002000,-79008000
SPLK,2015,119775000,450875000,-214840000,-217116000
SPLK,2016,126746000,668435000,-286644000,-278772000
SPLK,2017,133910000,1270788000,-257746000,-259103000
SPLK,2018,145707000,1803010000,-263191000,-275577000
SPLS,2009,698410000,23083775000,1243084000,805264000
SPLS,2010,709744000,24275451000,1155894000,738671000
SPLS,2011,715596000,24135253000,1366537000,881948000
SPLS,2012,694986000,24664752000,1464644000,984656000
SPLS,2013,669479000,24380510000,265423000,-210706000
SPLS,2014,652000000,23114000000,1064000000,621000000
SPLS,2015,641000000,22492000000,267000000,134000000
